assists,faceoffWinPctg,gameWinningGoals,gamesPlayed,goals,otGoals,penaltyMinutes,playerFirstName,playerId,playerLastName,playerName,playerPositionCode,playerTeamsPlayedFor,plusMinus,points,pointsPerGame,ppGoals,ppPoints,seasonId,shGoals,shPoints,shiftsPerGame,shootingPctg,shots,timeOnIcePerGame
12,0.5,0,57,4,0,18,Tom,8475832,Kuhnhackl,Tom Kuhnhackl,R,PIT,8,16,0.2807,0,0,20162017,1,2,17.0175,0.0816,49,639.035
31,0.0,1,82,9,0,36,Ryan,8470600,Suter,Ryan Suter,D,MIN,34,40,0.4878,4,12,20162017,1,2,28.2804,0.0548,164,1615.4756
38,0.4596,5,82,18,0,36,Charlie,8475745,Coyle,Charlie Coyle,C,MIN,13,56,0.6829,4,9,20162017,0,0,20.9878,0.1132,159,1002.1219
22,0.0,2,68,3,0,20,Jonas,8476463,Brodin,Jonas Brodin,D,MIN,5,25,0.3676,2,7,20162017,0,0,24.9117,0.0352,85,1174.0882
16,0.5,2,61,6,0,16,Carl,8474176,Hagelin,Carl Hagelin,L,PIT,10,22,0.3606,0,0,20162017,0,1,21.8688,0.0468,128,929.3934
3,0.0,0,12,1,0,4,John,8477401,Hayden,John Hayden,L,CHI,3,4,0.3333,0,0,20162017,0,0,17.3333,0.0454,22,701.0833
0,0.0,0,5,0,0,2,Miikka,8476447,Salomaki,Miikka Salomaki,R,NSH,-1,0,0.0,0,0,20162017,0,0,16.8,0.0,3,732.8
43,0.5145,4,77,26,2,66,Jamie,8473994,Benn,Jamie Benn,L,DAL,-9,69,0.8961,12,26,20162017,1,1,27.0779,0.1293,201,1162.4285
27,0.2777,9,82,31,1,32,Filip,8476887,Forsberg,Filip Forsberg,L,NSH,-4,58,0.7073,3,9,20162017,3,3,25.3658,0.1324,234,1111.0853
1,0.0,0,6,0,0,0,Ben,8476043,Street,Ben Street,C,DET,1,1,0.1666,0,0,20162017,0,0,12.8333,0.0,8,495.0
13,0.4705,2,82,20,0,40,Jason,8466251,Chimera,Jason Chimera,L,NYI,1,33,0.4024,0,0,20162017,1,1,18.8414,0.1652,121,783.7804
6,0.5237,0,62,7,0,25,Lukas,8476310,Sedlak,Lukas Sedlak,C,CBJ,10,13,0.2096,0,0,20162017,1,1,14.4032,0.1228,57,583.387
24,0.5492,3,72,18,0,55,Mike,8467370,Fisher,Mike Fisher,C,NSH,1,42,0.5833,7,17,20162017,0,0,23.4444,0.15,120,997.0138
0,0.0,0,1,0,0,0,Rasmus,8478397,Andersson,Rasmus Andersson,D,CGY,-1,0,0.0,0,0,20162017,0,0,23.0,0.0,0,1113.0
5,1.0,0,36,0,0,4,John-Michael,8468639,Liles,John-Michael Liles,D,BOS,1,5,0.1388,0,3,20162017,0,0,21.5555,0.0,36,972.4166
2,0.5352,0,14,0,0,4,Drew,8475213,Shore,Drew Shore,C,VAN,-3,2,0.1428,0,0,20162017,0,0,16.7857,0.0,11,717.9285
2,0.416,0,30,4,0,4,Evan,8478542,Rodrigues,Evan Rodrigues,L,BUF,-7,6,0.2,1,1,20162017,0,0,16.8666,0.0784,51,775.5
6,0.0,0,21,4,0,12,Joshua,8477959,Ho-Sang,Joshua Ho-Sang,R,NYI,1,10,0.4761,1,2,20162017,0,0,18.8095,0.1818,22,987.3809
10,0.5,3,73,18,0,8,Artturi,8477476,Lehkonen,Artturi Lehkonen,L,MTL,-1,28,0.3835,2,4,20162017,1,1,20.3835,0.1139,158,831.5342
9,0.0,1,65,3,0,83,Brandon,8475430,Manning,Brandon Manning,D,PHI,-12,12,0.1846,0,0,20162017,1,1,25.4923,0.0357,84,1083.3692
3,0.4237,0,17,3,0,21,Gemel,8476966,Smith,Gemel Smith,C,DAL,-1,6,0.3529,0,0,20162017,1,1,20.1176,0.1578,19,815.1176
14,0.5081,1,82,15,0,52,Adam,8476392,Lowry,Adam Lowry,C,WPG,1,29,0.3536,5,9,20162017,0,1,23.5975,0.1229,122,962.9512
36,0.0,1,77,6,0,37,Ryan,8474151,McDonagh,Ryan McDonagh,D,NYR,20,42,0.5454,1,15,20162017,1,1,29.5454,0.0392,153,1461.4285
35,0.5221,4,68,15,0,29,Jason,8469455,Spezza,Jason Spezza,C,DAL,-18,50,0.7352,2,19,20162017,1,1,22.5,0.1006,149,970.25
6,0.0,0,67,2,0,51,Connor,8476941,Carrick,Connor Carrick,D,TOR,8,8,0.1194,1,1,20162017,0,0,22.2835,0.0224,89,980.1641
10,0.4101,0,60,6,0,31,Nick,8476393,Cousins,Nick Cousins,C,PHI,-6,16,0.2666,1,2,20162017,0,0,16.7666,0.0606,99,720.0666
17,0.5208,2,69,11,0,39,Jussi,8469638,Jokinen,Jussi Jokinen,L,FLA,-15,28,0.4057,4,10,20162017,1,1,23.1594,0.0932,118,1044.6376
1,1.0,0,50,2,0,28,Jordin,8469547,Tootoo,Jordin Tootoo,R,CHI,-6,3,0.06,0,0,20162017,0,0,10.18,0.0465,43,404.82
2,0.5,1,58,8,0,12,Colton,8476925,Sissons,Colton Sissons,C,NSH,11,10,0.1724,0,0,20162017,1,1,16.9137,0.1904,42,667.3793
0,0.0,0,4,0,0,0,Mitch,8475296,Callahan,Mitch Callahan,R,DET,0,0,0.0,0,0,20162017,0,0,10.5,0.0,2,408.75
7,0.0,0,27,0,0,16,Taylor,8476166,Fedun,Taylor Fedun,D,BUF,3,7,0.2592,0,3,20162017,0,0,19.5555,0.0,24,801.8148
30,0.0,2,82,6,1,24,TJ,8474673,Brodie,TJ Brodie,D,CGY,-16,36,0.439,1,12,20162017,1,2,29.0121,0.0769,78,1414.8658
0,0.3703,0,4,0,0,4,Kevin,8479291,Rooney,Kevin Rooney,C,NJD,-3,0,0.0,0,0,20162017,0,0,14.0,0.0,2,611.25
13,0.0,0,60,1,0,42,Toby,8470828,Enstrom,Toby Enstrom,D,WPG,-7,14,0.2333,0,6,20162017,1,1,27.4166,0.0217,46,1314.2666
1,0.0,0,24,0,0,24,Kevin,8475246,Connauton,Kevin Connauton,D,ARI,-1,1,0.0416,0,0,20162017,0,0,18.4583,0.0,21,787.9166
14,0.4285,1,82,9,0,16,Tom,8471768,Pyatt,Tom Pyatt,L,OTT,9,23,0.2804,0,0,20162017,0,2,22.2682,0.0947,95,937.6463
0,0.625,0,1,0,0,0,Mark,8476873,Jankowski,Mark Jankowski,C,CGY,0,0,0.0,0,0,20162017,0,0,13.0,0.0,0,618.0
25,0.0,4,78,17,0,38,Shea,8470642,Weber,Shea Weber,D,MTL,20,42,0.5384,12,22,20162017,0,2,28.4358,0.0928,183,1503.6666
13,0.5781,0,75,10,0,18,Mikhail,8476888,Grigorenko,Mikhail Grigorenko,C,COL,-14,23,0.3066,0,4,20162017,0,0,19.0933,0.1176,85,845.3466
22,0.3088,0,61,6,0,6,Nick,8477951,Schmaltz,Nick Schmaltz,C,CHI,10,28,0.459,0,2,20162017,0,0,17.5409,0.0909,66,795.6721
1,1.0,0,11,1,0,17,Tanner,8470854,Glass,Tanner Glass,L,NYR,0,2,0.1818,0,0,20162017,0,0,17.0,0.125,8,654.6363
5,0.0,1,30,1,0,18,Erik,8475790,Gudbranson,Erik Gudbranson,D,VAN,-14,6,0.2,0,0,20162017,0,0,25.5,0.025,40,1220.1
14,0.0,0,79,0,0,48,Brooks,8468498,Orpik,Brooks Orpik,D,WSH,32,14,0.1772,0,0,20162017,0,0,22.1265,0.0,93,1067.1645
24,0.5378,0,79,17,0,18,Frans,8470144,Nielsen,Frans Nielsen,C,DET,-19,41,0.5189,4,15,20162017,2,2,24.3924,0.1049,162,1028.8734
46,0.3611,8,80,39,1,81,Brad,8473419,Marchand,Brad Marchand,L,BOS,18,85,1.0625,9,24,20162017,3,5,24.275,0.1725,226,1166.1875
4,0.3846,0,62,4,0,34,Joe,8474577,Colborne,Joe Colborne,C,COL,-21,8,0.129,2,3,20162017,0,0,15.1935,0.0833,48,641.9354
16,0.5205,1,74,16,0,61,Zack,8474250,Smith,Zack Smith,C,OTT,6,32,0.4324,1,1,20162017,4,4,22.1351,0.1167,137,982.7162
0,1.0,0,1,0,0,0,Nicolas,8476866,Kerdiles,Nicolas Kerdiles,L,ANA,1,0,0.0,0,0,20162017,0,0,17.0,0.0,0,668.0
25,0.0,1,81,4,1,26,Noah,8478396,Hanifin,Noah Hanifin,D,CAR,-19,29,0.358,2,11,20162017,0,0,22.037,0.037,108,1075.2098
2,0.4533,0,11,2,0,4,Ryan,8477846,Carpenter,Ryan Carpenter,C,SJS,5,4,0.3636,0,0,20162017,0,0,16.2727,0.1,20,623.0
26,0.0,3,82,12,0,6,Oscar,8476472,Klefbom,Oscar Klefbom,D,EDM,7,38,0.4634,3,16,20162017,0,1,26.7926,0.0597,201,1342.2073
43,0.0,3,72,18,1,4,Johnny,8476346,Gaudreau,Johnny Gaudreau,L,CGY,-7,61,0.8472,4,16,20162017,0,0,22.1527,0.0989,182,1109.4722
23,0.2857,1,64,12,0,14,Andre,8477444,Burakovsky,Andre Burakovsky,L,WSH,13,35,0.5468,2,5,20162017,0,0,16.4687,0.1081,111,795.7968
22,0.2857,5,82,22,0,58,Richard,8475209,Panik,Richard Panik,R,CHI,14,44,0.5365,4,9,20162017,0,0,19.1951,0.1419,155,884.0243
5,0.0,0,32,2,0,23,Korbinian,8473560,Holzer,Korbinian Holzer,D,ANA,0,7,0.2187,0,0,20162017,0,0,18.0312,0.1428,14,810.7812
22,0.0,2,72,14,1,40,Mike,8471242,Green,Mike Green,D,DET,-20,36,0.5,3,10,20162017,0,0,28.3611,0.112,125,1413.375
19,0.489,2,78,10,0,30,Joel,8468208,Ward,Joel Ward,R,SJS,-2,29,0.3717,1,3,20162017,2,2,22.3717,0.0952,105,956.5769
25,0.5555,4,75,28,1,58,Chris,8475184,Kreider,Chris Kreider,L,NYR,6,53,0.7066,6,13,20162017,0,0,22.4666,0.1505,186,1020.2933
33,0.4444,4,72,20,2,32,Taylor,8475791,Hall,Taylor Hall,L,NJD,-9,53,0.7361,7,15,20162017,0,0,22.6111,0.084,238,1159.8611
9,0.0,1,39,5,0,37,Anthony,8477950,DeAngelo,Anthony DeAngelo,D,ARI,-13,14,0.3589,2,8,20162017,0,0,20.8974,0.0833,60,1025.641
17,0.7,0,46,7,0,12,Sven,8477413,Andrighetto,Sven Andrighetto,R,"MTL, COL",1,24,0.5217,2,4,20162017,0,0,18.3695,0.1029,68,838.0434
30,0.25,6,80,31,1,28,Viktor,8478042,Arvidsson,Viktor Arvidsson,L,NSH,16,61,0.7625,4,9,20162017,5,7,23.825,0.126,246,1029.2875
2,0.0,0,18,0,0,8,Julian,8475815,Melchiori,Julian Melchiori,D,WPG,0,2,0.1111,0,0,20162017,0,0,22.8333,0.0,15,1102.0555
3,0.0,0,38,1,0,15,Robert,8474145,Bortuzzo,Robert Bortuzzo,D,STL,11,4,0.1052,0,0,20162017,0,0,22.7631,0.0222,45,845.2105
34,0.4642,5,82,24,2,10,Marcus,8475149,Johansson,Marcus Johansson,L,WSH,25,58,0.7073,5,19,20162017,0,0,19.6707,0.186,129,1019.6341
0,0.0,0,3,0,0,0,Riley,8477003,Barber,Riley Barber,R,WSH,0,0,0.0,0,0,20162017,0,0,12.3333,0.0,2,514.6666
4,1.0,0,55,5,0,12,Jack,8471681,Skille,Jack Skille,R,VAN,0,9,0.1636,0,0,20162017,0,0,13.3272,0.0684,73,527.9454
19,0.4054,2,64,10,0,39,Brendan,8475848,Gallagher,Brendan Gallagher,R,MTL,7,29,0.4531,1,3,20162017,0,0,21.1406,0.0534,187,905.7031
9,0.0,0,31,2,0,17,Adam,8476431,Clendening,Adam Clendening,D,NYR,3,11,0.3548,1,2,20162017,0,0,21.2258,0.0526,38,948.5806
17,0.0,0,73,5,0,20,Anton,8471873,Stralman,Anton Stralman,D,TBL,1,22,0.3013,1,7,20162017,0,0,26.8904,0.0384,130,1374.0273
32,0.4,5,71,22,0,25,Mark,8475913,Stone,Mark Stone,R,OTT,12,54,0.7605,6,14,20162017,0,0,22.676,0.1641,134,1113.6901
40,0.5268,0,76,12,0,28,Anze,8471685,Kopitar,Anze Kopitar,C,LAK,-10,52,0.6842,5,19,20162017,0,1,24.6973,0.08,150,1245.9736
10,0.2,0,80,13,0,73,Marcus,8475220,Foligno,Marcus Foligno,L,BUF,-1,23,0.2875,0,0,20162017,1,1,19.9,0.134,97,928.3
12,0.5215,2,75,13,0,66,Brian,8470619,Boyle,Brian Boyle,C,"TBL, TOR",3,25,0.3333,3,6,20162017,0,0,18.48,0.0992,131,781.9866
27,0.4673,2,81,15,1,16,Teuvo,8476882,Teravainen,Teuvo Teravainen,L,CAR,-6,42,0.5185,5,15,20162017,0,0,21.1111,0.0887,169,974.4074
35,0.5714,8,74,26,1,51,Mike,8474884,Hoffman,Mike Hoffman,L,OTT,17,61,0.8243,13,26,20162017,0,0,21.4189,0.116,224,1055.581
2,0.5495,0,39,2,0,29,Gabriel,8475254,Dumont,Gabriel Dumont,C,TBL,1,4,0.1025,0,0,20162017,0,0,14.6666,0.0588,34,580.1794
29,0.4797,6,82,32,2,95,Nazem,8475172,Kadri,Nazem Kadri,C,TOR,-7,61,0.7439,12,17,20162017,0,0,22.9512,0.1355,236,994.756
12,1.0,0,64,3,0,32,Michael,8474628,Stone,Michael Stone,D,"ARI, CGY",0,15,0.2343,1,5,20162017,0,0,26.6406,0.037,81,1189.0468
0,0.4615,0,2,0,0,6,Mathew,8478445,Barzal,Mathew Barzal,C,NYI,-2,0,0.0,0,0,20162017,0,0,16.0,0.0,0,585.0
4,0.1176,0,56,5,0,16,Nikita,8478373,Soshnikov,Nikita Soshnikov,R,TOR,1,9,0.1607,0,1,20162017,0,0,16.6607,0.0714,70,650.8928
43,0.0,2,80,13,0,47,Kevin,8474031,Shattenkirk,Kevin Shattenkirk,D,"STL, WSH",-7,56,0.7,8,27,20162017,0,0,25.1875,0.0807,161,1196.4375
11,0.0,1,74,3,0,26,Matt,8475625,Irwin,Matt Irwin,D,NSH,15,14,0.1891,0,0,20162017,0,2,22.1216,0.0306,98,976.054
14,0.2941,1,64,7,1,50,Justin,8471716,Abdelkader,Justin Abdelkader,L,DET,-20,21,0.3281,5,7,20162017,0,1,21.8281,0.0673,104,999.5156
10,0.0,0,82,6,0,59,Brandon,8478443,Carlo,Brandon Carlo,D,BOS,9,16,0.1951,0,0,20162017,1,1,25.3658,0.0681,88,1248.9512
32,0.4752,1,81,18,0,22,Sam,8474040,Gagner,Sam Gagner,C,CBJ,10,50,0.6172,8,18,20162017,0,0,17.6296,0.1011,178,822.8888
0,0.0,0,7,0,0,4,Ryan,8478963,Johnston,Ryan Johnston,D,MTL,-3,0,0.0,0,0,20162017,0,0,14.5714,0.0,3,592.1428
30,0.0,0,82,6,0,28,Alex,8471274,Goligoski,Alex Goligoski,D,ARI,-9,36,0.439,1,8,20162017,1,2,28.7317,0.0535,112,1399.756
13,0.5714,2,50,5,0,18,Shane,8476386,Prince,Shane Prince,L,NYI,-9,18,0.36,1,3,20162017,0,0,17.24,0.0704,71,778.24
21,0.6666,6,81,22,1,29,Paul,8474038,Byron,Paul Byron,L,MTL,21,43,0.5308,0,4,20162017,1,1,22.8271,0.2291,96,904.0493
15,0.4915,1,64,7,0,34,Jori,8474627,Lehtera,Jori Lehtera,C,STL,-6,22,0.3437,0,3,20162017,0,0,22.25,0.1044,67,910.5156
25,0.4374,4,81,20,1,36,Brock,8475754,Nelson,Brock Nelson,C,NYI,-6,45,0.5555,1,6,20162017,0,1,21.358,0.1156,173,938.8888
9,0.0,0,49,4,0,12,Nick,8475324,Jensen,Nick Jensen,D,DET,-7,13,0.2653,0,0,20162017,0,1,23.7959,0.0677,59,1065.3469
0,0.625,0,1,0,0,0,Sean,8477391,Malone,Sean Malone,C,BUF,0,0,0.0,0,0,20162017,0,0,15.0,0.0,1,732.0
24,0.0,1,74,4,0,44,Nathan,8476470,Beaulieu,Nathan Beaulieu,D,MTL,8,28,0.3783,2,12,20162017,0,0,23.5405,0.0338,118,1168.7837
13,0.0,0,65,1,0,15,Paul,8474074,Postma,Paul Postma,D,WPG,3,14,0.2153,0,0,20162017,0,0,15.3076,0.02,50,651.2615
34,0.5,2,78,13,0,4,Jason,8469506,Pominville,Jason Pominville,R,MIN,2,47,0.6025,0,7,20162017,0,0,19.9487,0.0738,176,853.5769
1,0.0,0,11,1,0,6,Steven,8474000,Kampfer,Steven Kampfer,D,"FLA, NYR",-2,2,0.1818,0,0,20162017,0,0,19.5454,0.1,10,795.4545
3,0.2857,0,43,4,0,17,Nick,8479250,Lappin,Nick Lappin,R,NJD,-17,7,0.1627,0,0,20162017,0,0,16.186,0.0701,57,703.2558
11,0.0,3,63,4,0,16,Dan,8471958,Girardi,Dan Girardi,D,NYR,8,15,0.238,0,0,20162017,1,2,26.492,0.0714,56,1146.1587
8,0.5,2,78,16,0,38,Brett,8476439,Ritchie,Brett Ritchie,R,DAL,11,24,0.3076,1,2,20162017,0,0,19.0256,0.0958,167,773.782
0,0.0,0,3,1,0,0,Colin,8470644,McDonald,Colin McDonald,R,PHI,1,1,0.3333,0,0,20162017,0,0,12.3333,0.2,5,541.3333
21,0.0,2,68,6,0,28,Mark,8468309,Streit,Mark Streit,D,"PHI, PIT",-12,27,0.397,1,13,20162017,0,0,24.8676,0.0526,114,1124.8823
2,0.3333,0,50,2,0,67,Shawn,8465978,Thornton,Shawn Thornton,L,FLA,-7,4,0.08,0,0,20162017,0,0,11.3,0.0476,42,461.38
9,0.5142,1,50,8,0,20,Darren,8471794,Helm,Darren Helm,C,DET,-6,17,0.34,2,4,20162017,0,1,21.78,0.0816,98,922.16
3,0.2545,1,58,2,0,29,Jimmy,8474625,Hayes,Jimmy Hayes,R,BOS,-3,5,0.0862,0,0,20162017,0,0,13.2758,0.027,74,553.8103
0,0.0,0,3,1,0,0,Nikita,8477957,Scherbak,Nikita Scherbak,R,MTL,1,1,0.3333,1,1,20162017,0,0,16.6666,0.3333,3,682.6666
20,0.4818,2,82,20,1,38,Adam,8474641,Henrique,Adam Henrique,C,NJD,-20,40,0.4878,6,10,20162017,2,3,23.5121,0.1408,142,1090.3292
4,0.0,0,28,0,0,10,Nick,8468513,Schultz,Nick Schultz,D,PHI,1,4,0.1428,0,0,20162017,0,0,22.7142,0.0,25,915.25
21,0.6153,5,82,25,0,26,Tomas,8475193,Tatar,Tomas Tatar,L,DET,-8,46,0.5609,5,8,20162017,0,0,23.439,0.1506,166,1036.6341
4,0.3,0,19,1,0,2,Andrej,8475250,Nestrasil,Andrej Nestrasil,C,CAR,-3,5,0.2631,0,0,20162017,0,0,15.2631,0.037,27,654.2105
18,0.4681,1,78,15,0,22,Christian,8477989,Dvorak,Christian Dvorak,C,ARI,7,33,0.423,2,5,20162017,0,0,19.6538,0.1704,88,937.0
21,0.0,1,81,5,0,72,Ian,8474013,Cole,Ian Cole,D,PIT,26,26,0.3209,0,1,20162017,0,0,26.037,0.0561,89,1189.1975
22,0.4,1,80,14,0,22,Dustin,8470606,Brown,Dustin Brown,R,LAK,-4,36,0.45,4,6,20162017,1,1,21.6125,0.08,175,960.0125
1,0.0,0,59,5,0,145,Cody,8471657,McLeod,Cody McLeod,L,"COL, NSH",-3,6,0.1016,0,0,20162017,0,0,11.2203,0.1666,30,429.9322
15,0.4508,5,70,28,1,113,Evander,8475169,Kane,Evander Kane,L,BUF,-17,43,0.6142,3,8,20162017,0,0,22.4857,0.1076,260,1152.1142
12,0.0,1,68,1,0,23,Kris,8471729,Russell,Kris Russell,D,EDM,5,13,0.1911,0,1,20162017,0,0,27.3823,0.0147,68,1273.0147
3,0.5,0,11,1,0,4,Cory,8476195,Conacher,Cory Conacher,C,TBL,0,4,0.3636,1,1,20162017,0,0,17.6363,0.0625,16,693.7272
2,0.0,0,49,2,0,54,Brayden,8475188,McNabb,Brayden McNabb,D,LAK,1,4,0.0816,0,0,20162017,0,0,21.551,0.0425,47,903.9183
26,0.5454,2,65,19,1,24,Kyle,8473449,Okposo,Kyle Okposo,R,BUF,-7,45,0.6923,7,23,20162017,0,0,22.2,0.1217,156,1138.2
0,0.5441,0,11,1,0,2,Tomas,8477931,Nosek,Tomas Nosek,L,DET,-1,1,0.0909,0,0,20162017,0,0,14.7272,0.0526,19,607.4545
1,0.0,0,10,1,0,4,Taylor,8476955,Leier,Taylor Leier,L,PHI,-1,2,0.2,0,0,20162017,0,0,13.8,0.1428,7,543.6
6,0.4576,2,69,10,0,12,Adam,8471490,Cracknell,Adam Cracknell,R,DAL,9,16,0.2318,0,0,20162017,1,1,15.8115,0.1149,87,627.6086
0,0.0,0,7,0,0,4,Joel,8477810,Hanley,Joel Hanley,D,MTL,-3,0,0.0,0,0,20162017,0,0,15.0,0.0,5,609.4285
11,0.4119,2,60,7,0,16,Drake,8479465,Caggiula,Drake Caggiula,L,EDM,3,18,0.3,2,5,20162017,0,1,18.1833,0.0752,93,794.1166
12,0.5168,4,49,10,0,14,Tomas,8476881,Hertl,Tomas Hertl,C,SJS,-8,22,0.4489,1,2,20162017,0,0,23.8775,0.1,100,1033.4285
2,1.0,0,12,0,0,0,Teddy,8473962,Purcell,Teddy Purcell,L,LAK,0,2,0.1666,0,0,20162017,0,0,17.9166,0.0,10,773.5
7,0.25,1,80,9,0,12,Dwight,8474100,King,Dwight King,L,"LAK, MTL",-2,16,0.2,0,0,20162017,0,0,18.9625,0.0818,110,864.4
8,0.0,0,22,0,0,4,Paul,8476983,LaDue,Paul LaDue,D,LAK,-5,8,0.3636,0,4,20162017,0,0,21.4545,0.0,27,924.3181
27,0.5714,3,82,23,0,50,Milan,8473473,Lucic,Milan Lucic,L,EDM,-3,50,0.6097,12,25,20162017,0,0,21.5731,0.1314,175,1029.6951
45,0.4816,5,75,44,1,24,Sidney,8471675,Crosby,Sidney Crosby,C,PIT,17,89,1.1866,14,25,20162017,0,0,24.6933,0.1725,255,1192.6666
33,0.3894,4,61,24,1,22,Jack,8478403,Eichel,Jack Eichel,C,BUF,-13,57,0.9344,10,24,20162017,0,0,22.0163,0.0963,249,1195.2131
0,0.0,0,9,1,0,15,Seth,8475274,Helgeson,Seth Helgeson,D,NJD,2,1,0.1111,0,0,20162017,0,0,19.6666,0.3333,3,808.1111
2,0.4576,0,9,1,0,9,Zac,8474610,Dalpe,Zac Dalpe,C,MIN,0,3,0.3333,0,0,20162017,0,0,13.4444,0.125,8,513.3333
3,0.5,1,41,5,0,21,William,8477478,Carrier,William Carrier,L,BUF,-1,8,0.1951,0,0,20162017,0,0,14.2195,0.1,50,540.0487
23,0.4511,7,64,22,1,30,Artem,8473573,Anisimov,Artem Anisimov,C,CHI,9,45,0.7031,4,8,20162017,0,0,21.8906,0.2095,105,1070.7656
4,0.0,0,82,5,0,123,Matt,8474709,Martin,Matt Martin,L,TOR,0,9,0.1097,0,0,20162017,0,0,13.6219,0.0757,66,533.8536
0,0.0,0,17,1,0,2,Mike,8476422,Reilly,Mike Reilly,D,MIN,1,1,0.0588,0,0,20162017,0,0,15.8823,0.0526,19,742.8823
18,0.58,2,75,20,1,22,Mikko,8478420,Rantanen,Mikko Rantanen,R,COL,-25,38,0.5066,4,10,20162017,0,0,22.2266,0.1503,133,1083.4933
0,0.0,0,1,0,0,0,Thomas,8478469,Chabot,Thomas Chabot,D,OTT,-2,0,0.0,0,0,20162017,0,0,13.0,0.0,1,429.0
21,0.4878,2,74,17,0,69,David,8470655,Backes,David Backes,R,BOS,2,38,0.5135,2,7,20162017,0,0,21.2297,0.0971,175,1027.1216
3,0.0,0,12,1,0,2,John,8477961,Quenneville,John Quenneville,C,NJD,1,4,0.3333,1,2,20162017,0,0,18.6666,0.0476,21,821.9166
7,0.0,0,66,2,0,64,Nikita,8477997,Tryamkin,Nikita Tryamkin,D,VAN,-7,9,0.1363,0,0,20162017,0,0,22.9848,0.0307,65,1004.409
1,0.5306,0,30,1,0,14,Nate,8470775,Thompson,Nate Thompson,C,ANA,4,2,0.0666,0,0,20162017,0,0,16.1333,0.0526,19,623.1333
34,0.5559,0,72,11,0,16,Elias,8477496,Lindholm,Elias Lindholm,C,CAR,-2,45,0.625,2,11,20162017,1,5,24.2083,0.0728,151,1090.875
37,0.5055,4,82,16,2,16,Nathan,8477492,MacKinnon,Nathan MacKinnon,C,COL,-14,53,0.6463,2,14,20162017,2,2,25.5731,0.0637,251,1196.6341
31,0.5466,1,80,14,0,33,Travis,8471233,Zajac,Travis Zajac,C,NJD,-8,45,0.5625,6,12,20162017,1,2,24.6375,0.1111,126,1183.525
0,0.0,0,2,0,0,0,Martin,8476924,Frk,Martin Frk,R,CAR,-3,0,0.0,0,0,20162017,0,0,13.0,0.0,1,500.0
18,0.4504,1,82,14,0,31,Leo,8473463,Komarov,Leo Komarov,C,TOR,6,32,0.3902,4,10,20162017,1,2,25.2073,0.1228,114,1024.4146
5,0.4896,2,36,6,0,20,Johan,8475728,Larsson,Johan Larsson,C,BUF,-7,11,0.3055,1,1,20162017,0,0,21.1666,0.1224,49,1011.1388
12,0.3125,2,74,13,0,31,Troy,8471426,Brouwer,Troy Brouwer,R,CGY,-11,25,0.3378,5,11,20162017,1,2,21.7567,0.1511,86,973.3648
32,0.5132,3,65,13,0,30,Mathieu,8473618,Perreault,Mathieu Perreault,C,WPG,-11,45,0.6923,3,15,20162017,0,0,20.8615,0.097,134,977.3076
38,0.4704,2,81,17,0,16,Derek,8474613,Stepan,Derek Stepan,C,NYR,19,55,0.679,4,18,20162017,1,1,25.395,0.0813,209,1116.5061
32,0.0,3,82,25,0,53,Nino,8475799,Niederreiter,Nino Niederreiter,R,MIN,17,57,0.6951,8,14,20162017,0,0,19.7195,0.1344,186,904.3048
30,0.4784,1,79,12,0,26,Valtteri,8470047,Filppula,Valtteri Filppula,C,"TBL, PHI",-1,42,0.5316,0,7,20162017,0,0,22.443,0.1237,97,1044.367
18,0.0,0,72,1,0,18,Matt,8471436,Hunwick,Matt Hunwick,D,TOR,8,19,0.2638,0,0,20162017,0,0,24.5833,0.0136,73,1078.7083
0,0.4,0,6,1,0,0,Tyson,8479370,Jost,Tyson Jost,C,COL,-5,1,0.1666,0,0,20162017,0,0,20.1666,0.1111,9,940.5
8,0.3333,2,72,9,0,23,Jamie,8473465,McGinn,Jamie McGinn,L,ARI,-23,17,0.2361,0,2,20162017,0,0,17.8333,0.0775,116,790.3611
11,0.0,0,60,2,0,14,Mark,8474717,Barberio,Mark Barberio,D,"MTL, COL",-5,13,0.2166,1,4,20162017,0,0,22.1666,0.025,80,1095.6666
12,0.0,1,69,3,0,60,Joel,8476441,Edmundson,Joel Edmundson,D,STL,11,15,0.2173,0,0,20162017,0,0,25.7536,0.037,81,1066.1159
5,0.3103,2,82,7,0,17,Joakim,8475807,Nordstrom,Joakim Nordstrom,L,CAR,-12,12,0.1463,0,0,20162017,1,1,19.0731,0.0673,104,763.1219
15,0.496,2,72,18,1,62,Gabriel,8476455,Landeskog,Gabriel Landeskog,L,COL,-25,33,0.4583,5,6,20162017,1,1,24.0138,0.1065,169,1126.8888
8,0.2857,1,44,10,0,14,Frank,8478366,Vatrano,Frank Vatrano,C,BOS,-3,18,0.409,4,5,20162017,0,0,18.5681,0.0862,116,808.659
0,0.0,0,2,0,0,2,Matt,8476891,Grzelcyk,Matt Grzelcyk,D,BOS,0,0,0.0,0,0,20162017,0,0,22.0,0.0,4,749.0
0,0.0,0,1,0,0,0,Michael,8477816,Zalewski,Michael Zalewski,L,VAN,-1,0,0.0,0,0,20162017,0,0,13.0,0.0,0,483.0
0,0.0,0,5,0,0,4,Brady,8477041,Austin,Brady Austin,D,BUF,0,0,0.0,0,0,20162017,0,0,25.2,0.0,8,965.4
