Season,Assists,FaceoffWinPctg,GameWinningGoals,GamesPlayed,Goals,OTGoals,PenaltyMinutes,PlayerFirstName,PlayerId,PlayerLastName,PlayerName,PlayerPositionCode,PlusMinus,Points,PPGoals,PPPoints,SHGoals,SHPoints,ShiftsPerGame,ShootingPctg,Shots,TeamAbbrev,TimeOnIcePerGame
20112012,46,0.5246,3,82,24,1,48,Eric,8470595,Staal,Eric Staal,C,-20,70,7,23,3,5,28.8658,0.0916,262,NULL,1292.8414
20112012,35,0.00,1,81,6,0,61,Sergei,8458951,Gonchar,Sergei Gonchar,D,-3,41,3,17,0,1,26.2222,0.0437,137,NULL,1347.2839
20112012,1,0.00,0,3,0,0,2,Alex,8474046,Plante,Alex Plante,D,0,1,0,0,0,0,14.3333,0.00,0,NULL,638.6666
20112012,1,0.625,0,14,0,0,32,Cody,8471760,Bass,Cody Bass,C,0,1,0,0,0,0,14.00,0.00,13,NULL,545.2142
20112012,0,0.6153,0,3,0,0,2,Josh,8470636,Hennessy,Josh Hennessy,C,1,0,0,0,0,0,12.00,0.00,2,NULL,406.3333
20112012,14,0.1666,2,53,10,0,10,Gabriel,8475268,Bourque,Gabriel Bourque,R,-2,24,0,0,0,0,18.0943,0.1388,72,NULL,769.6603
20112012,23,0.4872,3,70,13,2,40,Tim,8467878,Connolly,Tim Connolly,C,-14,36,2,5,0,0,22.6714,0.125,104,NULL,1020.2571
20112012,22,0.4947,0,82,22,0,66,Kyle,8470803,Brodziak,Kyle Brodziak,C,-15,44,5,11,0,0,25.317,0.1375,160,NULL,1143.9146
20112012,7,0.00,0,50,6,0,8,Bruno,8470774,Gervais,Bruno Gervais,D,-4,13,1,2,0,0,19.92,0.1052,57,NULL,856.04
20112012,13,0.5243,1,85,5,0,38,Samuel,8465192,Pahlsson,Samuel Pahlsson,C,-4,18,0,0,1,2,21.5176,0.05,100,NULL,883.6941
20112012,0,0.2857,0,14,3,0,8,Linus,8474059,Omark,Linus Omark,L,-5,3,0,0,0,0,17.4285,0.125,24,NULL,807.1428
20112012,4,0.00,1,33,3,0,6,Jonathon,8474164,Blum,Jonathon Blum,D,-14,7,0,0,0,0,23.7878,0.12,25,NULL,1076.303
20112012,13,0.00,1,82,1,0,76,Bryan,8467332,Allen,Bryan Allen,D,-1,14,0,0,0,1,24.9756,0.0114,87,NULL,1149.6219
20112012,10,0.3186,0,74,5,0,30,Blake,8471260,Comeau,Blake Comeau,L,-11,15,0,0,0,0,19.3648,0.0364,137,NULL,927.027
20112012,1,0.00,1,10,2,0,6,Mats,8475692,Zuccarello,Mats Zuccarello,R,0,3,1,2,0,0,12.30,0.20,10,NULL,602.60
20112012,0,0.3888,1,4,1,0,2,Peter,8475180,Holland,Peter Holland,C,0,1,0,0,0,0,11.25,1.00,1,NULL,462.25
20112012,9,0.3859,1,40,2,0,8,JT,8471312,Wyman,JT Wyman,R,1,11,0,0,0,0,15.325,0.0645,31,NULL,632.775
20112012,45,0.3214,6,82,37,0,20,Phil,8473548,Kessel,Phil Kessel,R,-10,82,10,23,0,0,22.8536,0.1254,295,NULL,1203.3048
20112012,1,0.00,0,24,0,0,25,Colten,8474575,Teubert,Colten Teubert,D,-5,1,0,0,0,0,18.50,0.00,13,NULL,758.50
20112012,15,0.4666,0,84,13,0,4,Andrew,8459596,Brunette,Andrew Brunette,L,-16,28,4,7,0,0,18.738,0.1585,82,NULL,812.2261
20112012,1,0.00,0,25,1,0,39,Kevin,8473908,Westgarth,Kevin Westgarth,R,-3,2,0,0,0,0,7.92,0.0769,13,NULL,315.68
20112012,0,0.45,0,7,0,0,0,Aaron,8471451,Gagnon,Aaron Gagnon,C,-1,0,0,0,0,0,13.2857,0.00,6,NULL,566.8571
20112012,7,0.00,0,25,1,0,15,Brayden,8475188,McNabb,Brayden McNabb,D,-1,8,1,1,0,0,23.48,0.0434,23,NULL,1070.32
20112012,63,0.5274,3,102,33,1,29,Anze,8471685,Kopitar,Anze Kopitar,C,28,96,8,32,4,7,25.598,0.1153,286,NULL,1288.6764
20112012,26,0.4285,6,82,35,0,48,Erik,8467396,Cole,Erik Cole,L,11,61,11,14,0,0,23.4024,0.1452,241,NULL,1111.7804
20112012,2,0.60,0,14,0,0,15,Pierre-Cedric,8474201,Labrie,Pierre-Cedric Labrie,L,-2,2,0,0,0,0,8.2857,0.00,5,NULL,354.00
20112012,0,0.50,0,5,0,0,10,Bracken,8471996,Kearns,Bracken Kearns,C,0,0,0,0,0,0,9.60,0.00,0,NULL,434.20
20112012,29,0.5267,1,73,18,0,22,Tyler,8475098,Bozak,Tyler Bozak,C,-7,47,4,12,0,1,22.863,0.1651,109,NULL,1130.5205
20112012,26,0.4035,7,61,27,2,36,Taylor,8475791,Hall,Taylor Hall,L,-3,53,13,21,0,0,21.7704,0.1304,207,NULL,1093.1147
20112012,35,0.32,7,93,40,1,151,Scott,8468486,Hartnell,Scott Hartnell,L,12,75,19,30,0,0,21.2795,0.1544,259,NULL,1064.4838
20112012,33,0.50,5,82,36,0,6,Matt,8470852,Moulson,Matt Moulson,L,1,69,14,24,0,0,20.9512,0.1643,219,NULL,1158.1463
20112012,0,0.00,0,41,2,0,2,Ryan,8471868,Russell,Ryan Russell,L,-7,2,0,0,0,0,17.2682,0.0512,39,NULL,700.6097
20112012,6,0.00,0,82,1,0,40,Nick,8468513,Schultz,Nick Schultz,D,-12,7,1,1,0,0,28.5121,0.0196,51,NULL,1182.4878
20112012,0,0.00,0,3,0,0,0,Matt,8474749,Bartkowski,Matt Bartkowski,D,-2,0,0,0,0,0,10.00,0.00,0,NULL,367.6666
20112012,21,0.4935,0,81,13,0,24,Shawn,8467423,Horcoff,Shawn Horcoff,C,-23,34,5,13,0,0,25.2469,0.1056,123,NULL,1175.1358
20112012,8,0.50,1,77,12,0,235,Derek,8473432,Dorsett,Derek Dorsett,R,-11,20,2,3,1,1,20.4935,0.0875,137,NULL,881.6103
20112012,37,0.5035,2,94,22,0,88,Mike,8470617,Richards,Mike Richards,C,4,59,5,20,4,4,25.3297,0.1037,212,NULL,1141.1808
20112012,49,0.3846,2,80,18,0,89,Pierre-Alexandre,8469707,Parenteau,Pierre-Alexandre Parenteau,R,-8,67,6,19,0,0,21.0125,0.1077,167,NULL,1119.15
20112012,0,1.00,0,1,0,0,0,Andrew,8470838,Joudrey,Andrew Joudrey,C,0,0,0,0,0,0,12.00,0.00,1,NULL,556.00
20112012,37,0.528,3,81,18,2,12,Ryan,8475158,O'Reilly,Ryan O'Reilly,C,-1,55,4,15,0,0,25.3703,0.0952,189,NULL,1171.8271
20112012,9,0.00,0,102,1,0,20,Rob,8467452,Scuderi,Rob Scuderi,D,2,10,0,0,0,0,27.0196,0.0135,74,NULL,1249.8921
20112012,44,0.4406,9,102,30,0,87,Dustin,8470606,Brown,Dustin Brown,R,34,74,10,20,3,8,25.2843,0.1098,273,NULL,1216.7549
20112012,47,0.40,3,80,17,0,55,Blake,8471218,Wheeler,Blake Wheeler,R,3,64,6,15,0,0,21.7375,0.0817,208,NULL,1144.525
20112012,12,0.4568,3,65,15,0,42,Brayden,8475170,Schenn,Brayden Schenn,C,-10,27,6,8,0,0,18.80,0.1388,108,NULL,848.9538
20112012,12,0.00,0,83,0,0,44,Nicklas,8471269,Grossmann,Nicklas Grossmann,D,5,12,0,0,0,0,25.518,0.00,59,NULL,1129.6385
20112012,21,0.00,2,48,6,1,37,James,8470222,Wisniewski,James Wisniewski,D,-13,27,2,12,0,0,28.5833,0.0606,99,NULL,1487.8541
20112012,30,0.5744,2,87,31,0,36,Joe,8470794,Pavelski,Joe Pavelski,C,15,61,8,18,1,1,27.4597,0.1099,282,NULL,1238.1494
20112012,18,0.4242,2,85,10,1,75,Dustin,8471208,Penner,Dustin Penner,R,-3,28,1,1,0,0,19.3882,0.0641,156,NULL,843.8352
20112012,0,0.00,0,5,0,0,2,Rhett,8473456,Rakhshani,Rhett Rakhshani,R,0,0,0,0,0,0,16.40,0.00,3,NULL,728.80
20112012,12,0.4868,3,79,12,0,27,Tim,8470283,Brent,Tim Brent,C,-8,24,3,7,1,1,16.0126,0.169,71,NULL,653.3544
20112012,35,0.491,2,81,17,0,56,Tomas,8469521,Plekanec,Tomas Plekanec,C,-15,52,5,18,3,6,26.4814,0.0772,220,NULL,1245.037
20112012,5,0.4771,0,52,2,0,53,Jake,8471352,Dowell,Jake Dowell,C,-3,7,0,0,0,0,10.9615,0.0512,39,NULL,457.9807
20112012,27,0.00,2,86,12,1,38,Brent,8470613,Burns,Brent Burns,D,10,39,6,17,0,0,28.2209,0.056,214,NULL,1361.3139
20112012,6,0.4782,0,48,4,0,53,Zack,8475178,Kassian,Zack Kassian,R,-1,10,0,1,0,0,14.3541,0.0727,55,NULL,645.4583
20112012,3,0.00,0,11,1,0,29,Byron,8470700,Bitz,Byron Bitz,R,2,4,0,0,0,0,16.1818,0.1666,6,NULL,588.1818
20112012,7,0.00,0,37,6,0,4,Drayson,8474137,Bowman,Drayson Bowman,L,2,13,0,1,0,0,19.9729,0.0857,70,NULL,801.1621
20112012,32,0.42,4,79,29,2,18,Daniel,8460621,Alfredsson,Daniel Alfredsson,R,13,61,8,15,3,4,25.0126,0.1407,206,NULL,1133.6582
20112012,2,0.00,0,17,1,0,10,Fr̩d̩ric,8473647,St-Denis,Fr̩d̩ric St-Denis,D,3,3,0,0,0,0,21.2352,0.0909,11,NULL,871.2352
20112012,4,0.5483,0,58,1,0,54,Warren,8468887,Peters,Warren Peters,C,-15,5,0,0,0,0,16.2068,0.0185,54,NULL,635.0172
20112012,3,0.00,0,33,3,0,8,Matt,8471436,Hunwick,Matt Hunwick,D,-3,6,0,0,0,0,23.9696,0.075,40,NULL,1083.5151
20112012,45,0.2666,4,85,42,0,99,James,8471707,Neal,James Neal,R,3,87,19,34,0,0,21.1176,0.1176,357,NULL,1150.5058
20112012,2,0.4844,0,26,4,0,2,Dustin,8474138,Jeffrey,Dustin Jeffrey,L,-4,6,0,0,1,1,16.0384,0.1212,33,NULL,726.4615
20112012,24,0.4213,5,64,20,0,56,Jeff,8475784,Skinner,Jeff Skinner,L,-8,44,4,13,0,0,24.1093,0.0952,210,NULL,1117.4843
20112012,32,0.4956,4,91,26,0,119,David,8470655,Backes,David Backes,C,10,58,8,17,2,3,29.4505,0.1056,246,NULL,1201.7582
20112012,11,0.3846,2,68,4,1,30,Brett,8475792,Connolly,Brett Connolly,R,-9,15,1,3,0,0,15.2205,0.0425,94,NULL,688.2794
20112012,2,0.125,0,9,0,0,0,Brad,8474089,Malone,Brad Malone,C,1,2,0,0,0,0,15.00,0.00,6,NULL,602.5555
20112012,23,0.00,0,75,7,0,18,Jake,8474581,Gardiner,Jake Gardiner,D,-2,30,1,7,0,0,26.9466,0.0886,79,NULL,1295.08
20112012,44,0.00,6,89,12,1,36,Alex,8474565,Pietrangelo,Alex Pietrangelo,D,15,56,6,25,0,1,32.9213,0.0542,221,NULL,1487.6853
20112012,21,1.00,1,68,6,0,47,Lubomir,8468598,Visnovsky,Lubomir Visnovsky,D,7,27,1,10,0,0,22.1176,0.0535,112,NULL,1247.2941
20112012,3,0.00,0,36,0,0,29,Keith,8474048,Aulie,Keith Aulie,D,-7,3,0,0,0,0,20.5833,0.00,18,NULL,806.0277
20112012,35,0.50,5,78,26,1,52,Thomas,8470598,Vanek,Thomas Vanek,L,-6,61,10,24,0,0,20.9615,0.1274,204,NULL,1016.1025
20112012,0,0.00,0,3,0,0,10,Pierre-Luc,8471428,Letourneau-Leblond,Pierre-Luc Letourneau-Leblond,L,1,0,0,0,0,0,8.3333,0.00,3,NULL,291.3333
20112012,5,0.4795,1,60,3,0,25,Matt,8470018,Ellis,Matt Ellis,L,-3,8,0,0,0,0,13.8166,0.0352,85,NULL,583.10
20112012,0,0.00,0,9,0,0,2,Aaron,8474604,Ness,Aaron Ness,D,0,0,0,0,0,0,21.6666,0.00,6,NULL,1016.2222
20112012,2,0.3672,0,22,3,0,8,Stephane,8476205,Da Costa,Stephane Da Costa,C,-9,5,0,0,0,0,16.909,0.0967,31,NULL,729.5909
20112012,11,0.5214,0,87,9,0,146,Maxim,8470654,Lapierre,Maxim Lapierre,C,-3,20,0,0,0,0,17.5287,0.0782,115,NULL,670.4712
20112012,20,0.00,0,66,7,0,20,John-Michael,8468639,Liles,John-Michael Liles,D,-14,27,4,13,0,0,27.5606,0.066,106,NULL,1280.9393
20112012,21,0.4804,2,82,19,0,49,Dave,8471245,Bolland,Dave Bolland,C,0,40,7,13,3,3,25.9634,0.1275,149,NULL,1003.2195
20112012,10,0.00,1,46,5,0,8,Jaroslav,8467439,Spacek,Jaroslav Spacek,D,6,15,3,5,0,0,21.7826,0.119,42,NULL,965.0217
20112012,40,0.4833,4,82,26,0,50,Teemu,8457981,Selanne,Teemu Selanne,R,-1,66,12,28,0,0,21.0487,0.1238,210,NULL,1072.9268
20112012,0,0.3076,0,1,0,0,4,Jeremy,8476819,Welsh,Jeremy Welsh,C,0,0,0,0,0,0,24.00,0.00,2,NULL,992.00
20112012,3,0.5945,0,72,6,0,34,Brad,8470755,Richardson,Brad Richardson,R,-6,9,0,0,1,1,16.3611,0.054,111,NULL,725.3055
20112012,62,0.5643,2,87,20,0,33,Joe,8466138,Thornton,Joe Thornton,C,19,82,4,24,0,1,27.0689,0.1169,171,NULL,1233.0689
20112012,3,0.00,0,13,0,0,4,Andrei,8467496,Markov,Andrei Markov,D,-4,3,0,2,0,0,24.1538,0.00,17,NULL,1080.4615
20112012,9,0.00,1,47,2,0,12,Derek,8473953,Smith,Derek Smith,D,-1,11,0,4,0,0,21.2765,0.0454,44,NULL,956.1489
20112012,0,0.3529,0,7,1,0,0,Mark,8476460,Scheifele,Mark Scheifele,C,0,1,1,1,0,0,15.00,0.20,5,NULL,656.7142
20112012,17,0.5192,2,69,9,0,12,Darren,8471794,Helm,Darren Helm,C,5,26,0,0,0,0,20.7101,0.0725,124,NULL,860.855
20112012,0,0.00,0,1,0,0,0,Greg,8473867,Rallo,Greg Rallo,C,0,0,0,0,0,0,4.00,0.00,1,NULL,211.00
20112012,25,0.00,1,65,4,0,40,Dmitry,8475179,Kulikov,Dmitry Kulikov,D,-9,29,2,10,0,0,27.4307,0.0336,119,NULL,1307.5384
20112012,6,0.00,0,46,1,0,24,Marc,8470760,Methot,Marc Methot,D,-11,7,0,0,0,0,26.8913,0.0238,42,NULL,1203.1304
20112012,0,0.00,0,1,0,0,7,Victor,8471268,Oreskovich,Victor Oreskovich,R,0,0,0,0,0,0,9.00,0.00,0,NULL,377.00
20112012,2,0.5555,0,23,2,0,2,Patrick,8470649,O'Sullivan,Patrick O'Sullivan,C,-4,4,0,1,0,0,13.913,0.0588,34,NULL,662.9565
20112012,6,0.582,0,89,3,0,97,Scott,8459687,Nichol,Scott Nichol,C,-8,9,0,0,0,1,15.7191,0.04,75,NULL,571.764
20112012,7,0.465,0,85,3,0,71,Colin,8470662,Fraser,Colin Fraser,C,-3,10,0,0,0,0,14.3764,0.0428,70,NULL,569.3529
20112012,40,0.00,1,82,7,1,46,Mark,8468309,Streit,Mark Streit,D,-27,47,3,23,0,0,24.878,0.0469,149,NULL,1402.7317
20112012,13,0.60,2,101,6,0,187,Brandon,8471283,Prust,Brandon Prust,L,-2,19,0,0,2,2,16.0297,0.0674,89,NULL,726.0396
20112012,12,0.3333,2,74,15,0,103,Cal,8473504,Clutterbuck,Cal Clutterbuck,R,-4,27,3,7,4,4,23.1756,0.0931,161,NULL,981.3918
20112012,11,0.4659,2,40,12,1,65,Andrew,8476381,Shaw,Andrew Shaw,R,-2,23,0,4,0,0,21.425,0.1463,82,NULL,906.65
20112012,12,0.00,0,55,1,0,25,Jakub,8471693,Kindl,Jakub Kindl,D,7,13,0,1,0,0,18.4909,0.0144,69,NULL,843.2181
20112012,34,0.4417,3,106,20,0,52,Dainius,8464977,Zubrus,Dainius Zubrus,C,7,54,5,9,3,5,25.1509,0.1342,149,NULL,1113.5566
20112012,21,0.00,1,80,4,0,13,Joe,8466215,Corvo,Joe Corvo,D,13,25,1,9,0,0,22.4125,0.0225,177,NULL,1113.95
20112012,13,1.00,0,58,2,0,26,Marc-Andre,8471752,Gragnani,Marc-Andre Gragnani,D,6,15,1,7,0,0,20.9827,0.0425,47,NULL,968.6034
20112012,12,0.5531,0,78,4,0,32,Eric,8465050,Belanger,Eric Belanger,C,-13,16,1,5,1,1,21.7948,0.0338,118,NULL,884.0256
20112012,26,0.125,3,84,36,0,36,Milan,8470599,Michalek,Milan Michalek,L,7,62,10,15,1,2,26.4166,0.1558,231,NULL,1184.9285
20112012,36,0.5075,5,55,16,2,42,Nicklas,8473563,Backstrom,Nicklas Backstrom,C,-2,52,3,21,0,0,23.1454,0.1333,120,NULL,1183.2727
20112012,1,0.5333,0,13,0,0,7,Jason,8468881,Jaffray,Jason Jaffray,L,-1,1,0,0,0,0,9.5384,0.00,10,NULL,390.2307
20112012,26,0.00,5,82,12,2,39,Jack,8471677,Johnson,Jack Johnson,D,-7,38,5,17,0,0,26.5609,0.0681,176,NULL,1426.2073
20112012,2,0.00,0,5,0,0,2,Brett,8474050,MacLean,Brett MacLean,L,1,2,0,1,0,0,12.40,0.00,6,NULL,509.00
20112012,13,0.50,1,59,3,0,30,Raphael,8476244,Diaz,Raphael Diaz,D,-7,16,0,4,0,2,25.0169,0.0491,61,NULL,1080.2711
20112012,0,0.00,0,7,0,0,9,Frazer,8473712,McLaren,Frazer McLaren,L,0,0,0,0,0,0,8.00,0.00,2,NULL,292.7142
20112012,3,0.4689,0,35,2,0,27,Blake,8473608,Geoffrion,Blake Geoffrion,C,0,5,0,0,0,0,15.9142,0.0689,29,NULL,662.4285
20112012,3,0.00,0,32,0,0,51,John,8467365,Erskine,John Erskine,D,2,3,0,0,0,1,17.125,0.00,23,NULL,705.875
20112012,0,0.00,0,1,0,0,0,Brendan,8469516,Bell,Brendan Bell,D,-1,0,0,0,0,0,17.00,0.00,2,NULL,686.00
20112012,27,0.00,3,66,5,0,47,Christian,8469555,Ehrhoff,Christian Ehrhoff,D,-2,32,1,11,0,2,25.6363,0.0367,136,NULL,1383.4696
20112012,0,0.00,0,3,0,0,0,Paul,8474074,Postma,Paul Postma,D,0,0,0,0,0,0,11.00,0.00,3,NULL,510.6666
20112012,2,0.3888,0,29,1,0,9,Colby,8469474,Armstrong,Colby Armstrong,R,-8,3,0,0,0,0,12.5862,0.0714,14,NULL,559.2413
20112012,17,0.4848,6,96,20,0,69,Troy,8471426,Brouwer,Troy Brouwer,R,-17,37,4,7,0,1,23.1875,0.129,155,NULL,1046.6354
20112012,6,0.00,0,28,0,0,6,Peter,8472394,Harrold,Peter Harrold,D,2,6,0,2,0,0,20.50,0.00,33,NULL,909.6071
20112012,32,0.5285,7,95,27,1,89,Shane,8462038,Doan,Shane Doan,R,-6,59,6,15,0,1,23.0421,0.0989,273,NULL,1188.00
20112012,59,0.00,5,88,20,0,46,Erik,8474578,Karlsson,Erik Karlsson,D,16,79,4,29,0,0,27.1477,0.0684,292,NULL,1519.2386
20112012,3,1.00,1,46,3,0,49,Jordan,8475325,Nolan,Jordan Nolan,C,3,6,0,0,0,0,12.6304,0.0937,32,NULL,507.2173
20112012,0,0.00,0,1,0,0,0,Mike,8474884,Hoffman,Mike Hoffman,L,-1,0,0,0,0,0,12.00,0.00,0,NULL,541.00
20112012,0,0.00,0,1,0,0,4,Riley,8475772,Sheahan,Riley Sheahan,C,0,0,0,0,0,0,9.00,0.00,3,NULL,363.00
20112012,1,0.00,0,2,0,0,0,Torey,8476792,Krug,Torey Krug,D,0,1,0,0,0,0,20.00,0.00,3,NULL,1027.50
20112012,7,0.4555,1,74,12,0,8,Tom,8471768,Pyatt,Tom Pyatt,C,-19,19,1,1,0,0,20.054,0.1263,95,NULL,887.6621
20112012,5,0.5264,1,49,7,0,8,Erik,8470299,Christensen,Erik Christensen,C,-13,12,3,4,0,0,14.8163,0.159,44,NULL,624.3877
20112012,0,0.00,0,5,1,0,9,Alexander,8475248,Urbom,Alexander Urbom,D,1,1,0,0,0,0,18.40,0.3333,3,NULL,815.80
20112012,27,0.3529,3,106,15,1,46,Alexei,8467412,Ponikarovsky,Alexei Ponikarovsky,L,5,42,4,7,0,0,21.2924,0.0824,182,NULL,879.9339
20112012,27,0.00,3,84,10,0,22,Brent,8470607,Seabrook,Brent Seabrook,D,22,37,2,4,0,1,31.0595,0.0574,174,NULL,1506.1785
20112012,5,0.00,3,63,8,0,107,Ben,8470280,Eager,Ben Eager,L,-1,13,0,0,0,0,12.492,0.1159,69,NULL,512.4761
20112012,5,0.5263,1,63,5,0,116,Patrick,8471388,Kaleta,Patrick Kaleta,R,-5,10,0,0,0,0,18.1269,0.0724,69,NULL,789.2857
20112012,12,0.4666,1,82,16,0,85,Raffi,8468485,Torres,Raffi Torres,L,4,28,1,1,0,0,15.6585,0.1509,106,NULL,699.439
20112012,3,0.00,0,46,1,0,85,George,8468095,Parros,George Parros,R,1,4,0,0,0,0,8.9782,0.0588,17,NULL,382.7391
20112012,4,0.4533,0,22,4,0,6,Jochen,8462077,Hecht,Jochen Hecht,C,1,8,0,0,1,1,22.5909,0.10,40,NULL,1009.8181
20112012,9,0.00,0,71,2,0,38,Justin,8474027,Braun,Justin Braun,D,-4,11,1,3,0,0,23.4366,0.0163,122,NULL,998.5633
20112012,8,0.00,2,35,3,0,4,Ryan,8475176,Ellis,Ryan Ellis,D,7,11,2,4,0,0,18.0857,0.0833,36,NULL,848.8571
20112012,15,0.00,1,77,11,1,52,Bryan,8471254,Bickell,Bryan Bickell,L,-4,26,1,1,0,0,18.7792,0.1122,98,NULL,749.8441
20112012,0,0.00,0,5,0,0,5,Lane,8475283,MacDermid,Lane MacDermid,L,-2,0,0,0,0,0,12.40,0.00,6,NULL,534.20
20112012,0,0.00,1,25,2,0,23,Cam,8471216,Barker,Cam Barker,D,0,2,1,1,0,0,24.60,0.0571,35,NULL,1101.64
20112012,3,0.00,0,16,2,0,8,Jerome,8474220,Samson,Jerome Samson,R,-3,5,1,2,0,0,18.0625,0.0645,31,NULL,736.625
20112012,0,0.25,0,7,0,0,6,Andy,8476206,Miele,Andy Miele,C,-3,0,0,0,0,0,12.00,0.00,4,NULL,536.2857
20112012,17,0.40,4,98,15,2,12,Mikkel,8474571,Boedker,Mikkel Boedker,L,-1,32,0,2,0,0,18.4183,0.1271,118,NULL,850.4387
20112012,0,0.00,0,5,0,0,4,Clay,8472262,Wilson,Clay Wilson,D,0,0,0,0,0,0,18.20,0.00,7,NULL,795.00
20112012,0,0.00,0,6,0,0,6,Rostislav,8471220,Olesz,Rostislav Olesz,L,-1,0,0,0,0,0,13.8333,0.00,6,NULL,546.3333
20112012,16,0.20,2,79,17,0,42,Ryan,8471323,Jones,Ryan Jones,L,-7,33,3,6,2,3,21.7721,0.124,137,NULL,925.5316
20112012,0,0.50,0,10,0,0,25,Guillaume,8470708,Desbiens,Guillaume Desbiens,R,-1,0,0,0,0,0,10.40,0.00,2,NULL,426.50
20112012,0,0.50,0,7,0,0,0,Steven,8471365,Zalewski,Steven Zalewski,C,-2,0,0,0,0,0,14.7142,0.00,6,NULL,633.5714
20112012,0,0.50,0,13,2,0,0,Ben,8474727,Smith,Ben Smith,R,-5,2,0,0,0,0,14.8461,0.1111,18,NULL,588.7692
20112012,7,0.3181,2,58,7,0,51,Chuck,8469467,Kobasew,Chuck Kobasew,R,-10,14,0,1,1,1,17.5689,0.1076,65,NULL,710.9137
20112012,0,0.00,0,1,0,0,0,Francis,8470777,Wathier,Francis Wathier,L,0,0,0,0,0,0,10.00,0.00,0,NULL,325.00
20112012,45,0.4615,4,106,39,1,36,Zach,8470610,Parise,Zach Parise,L,-13,84,10,20,3,7,26.2547,0.1026,380,NULL,1280.8301
20112012,38,0.4516,3,89,19,0,56,T.J.,8471698,Oshie,T.J. Oshie,R,13,57,3,17,1,2,28.4044,0.0945,201,NULL,1167.4719
20112012,0,0.00,0,7,1,0,0,Bill,8472361,Thomas,Bill Thomas,R,0,1,0,0,0,0,12.7142,0.1111,9,NULL,524.4285
20112012,6,0.5433,0,92,5,0,101,Matt,8468611,Hendricks,Matt Hendricks,L,-7,11,0,0,0,1,17.8586,0.042,119,NULL,763.5434
20112012,0,0.00,0,9,0,0,4,Kenndal,8471694,McArdle,Kenndal McArdle,L,-3,0,0,0,0,0,8.3333,0.00,3,NULL,366.5555
20112012,17,0.413,1,71,8,0,16,Ville,8474551,Leino,Ville Leino,L,-2,25,1,1,0,0,18.9577,0.1025,78,NULL,955.4084
20112012,5,0.5297,0,61,1,0,34,Marty,8464967,Reasoner,Marty Reasoner,C,-25,6,0,0,0,0,15.9016,0.0144,69,NULL,696.5737
20112012,28,0.50,3,83,29,0,89,Brad,8473419,Marchand,Brad Marchand,L,30,57,5,7,1,3,22.4337,0.1576,184,NULL,1059.6385
20112012,0,0.00,0,5,0,0,2,Tomas,8474649,Kundratek,Tomas Kundratek,D,0,0,0,0,0,0,13.40,0.00,2,NULL,585.00
20112012,14,0.00,1,79,4,0,70,Deryk,8468674,Engelland,Deryk Engelland,D,11,18,0,0,0,0,19.2531,0.0459,87,NULL,947.7088
20112012,34,0.0833,2,91,24,0,66,Alexander,8470120,Semin,Alexander Semin,R,5,58,4,13,0,0,19.5934,0.11,218,NULL,1013.6923
20112012,0,0.00,0,1,0,0,0,Matt,8471821,Watkins,Matt Watkins,R,-1,0,0,0,0,0,8.00,0.00,0,NULL,397.00
20112012,5,0.00,0,64,1,0,14,Jeff,8471240,Schultz,Jeff Schultz,D,-9,6,0,0,0,0,20.3906,0.0434,23,NULL,920.1562
20112012,0,0.00,0,1,0,0,0,Andre,8474670,Petersson,Andre Petersson,R,0,0,0,0,0,0,7.00,0.00,0,NULL,302.00
20112012,31,0.2857,2,81,17,0,97,Ryane,8469622,Clowe,Ryane Clowe,L,-8,48,4,16,0,0,23.4938,0.0894,190,NULL,1077.679
20112012,5,0.43,0,21,1,0,4,Marc-Antoine,8470615,Pouliot,Marc-Antoine Pouliot,C,0,6,0,0,0,0,13.3333,0.0344,29,NULL,578.3333
20112012,12,0.5832,1,71,4,0,28,Jeff,8467831,Halpern,Jeff Halpern,C,-2,16,0,0,0,0,19.0563,0.0625,64,NULL,748.7887
20112012,8,1.00,0,65,0,0,53,Steve,8458541,Staios,Steve Staios,D,-19,8,0,0,0,0,21.723,0.00,67,NULL,1024.6615
20112012,28,0.5091,1,68,31,0,36,Jordan,8473533,Staal,Jordan Staal,C,13,59,6,8,3,5,24.6617,0.1925,161,NULL,1202.0588
20112012,7,0.00,1,52,3,0,80,Andy,8467304,Sutton,Andy Sutton,D,5,10,0,0,0,0,23.6538,0.0731,41,NULL,1001.0384
20112012,17,0.4426,2,92,23,0,69,Max,8470171,Talbot,Max Talbot,C,10,40,2,3,4,7,21.6956,0.1769,130,NULL,967.3369
20112012,7,0.25,2,56,8,0,25,Matt,8474192,Frattin,Matt Frattin,R,-4,15,0,1,0,0,17.3392,0.0869,92,NULL,789.9107
20112012,1,0.00,0,29,0,0,6,Dylan,8475153,Olsen,Dylan Olsen,D,-5,1,0,0,0,0,18.1034,0.00,17,NULL,764.8965
20112012,0,0.00,0,1,0,0,0,Nolan,8467910,Yonkman,Nolan Yonkman,D,0,0,0,0,0,0,9.00,0.00,0,NULL,379.00
20112012,11,0.00,0,51,1,0,57,Nate,8475613,Prosser,Nate Prosser,D,-17,12,0,3,0,0,26.8431,0.0312,32,NULL,1154.8431
20112012,0,0.00,0,1,0,0,0,Milan,8474128,Kytnar,Milan Kytnar,C,0,0,0,0,0,0,6.00,0.00,1,NULL,331.00
